기관,사업체명,기관소재지,직무요약,사업유형,계획인원,참여인원,모집기간,근무지역(상세),직무내용,모집인원(상세),주근무시간,월근무시간,임금액,구인담당자,연락처
희망나눔시니어사회적협동조합,수농장,경기도/김포시,만 60세 이상 고용시 보조금 지급 3개월 인턴기간 수료 후 계속고용 유도 예정,현장실습 훈련 지원,3,0,2025-05-26 ~ 2025-12-31,경기도 김포시 양촌읍,"1.사업명 : 수농장 시니어인턴십 모집 사업2.사업목적 : - 노인일자리 활성화 및 신규 일자리창출 - 어르신들이 경제 활동을 통한 우울증 감소 및 자신감 회복 - 소득 증대를 통한 경제력 확보 - 어르신들의 근무의욕 고취3.사업내용 : 채소·특용작물재배원 시니어인턴십 진행4.부서배치 및 참여인원 :  채소·특용작물재배원 3명5.운영계획 : 시니어인턴십 3개월 운영 후 신규고용6.직무교육 : - 오리엔테이션(1시간) : 직장 내 근무수칙, 직원소개 - 직무교육(1시간) : 안전수칙교육 및 해당 업무 교육7.실시인원 : 인턴 3명, 훈련생 0명8.모집연령대 : 60대9.모집직종 : 채소·특용작물재배원10.근무지역 : 경기도 김포시11.자격사항 : 없음12.고용예정인원 : 인턴십 시행이수 계속고용 또는 신규고용 예정인원 3명 100% 계획",3,일/시간,,0,조명수,010-6353-3721
주식회사 누구나잡,(주) 하나신정관광,경기도/김포시,"*사업내용 : 운수 전세버스 여행사업 *설립년도 : 2010년 08월 15일, 상시근로자수 : 65명 인턴3개월 후 계속고용유도",현장실습 훈련 지원,20,0,2025-08-07 ~ 2025-08-09,경기도 김포시 고촌읍,"<사원모집공고>*모집직종 : 버스승무원 17명, 기타서비스 단순종사원 3명*모집인원 : 20명*근무시간 : 09시~18시*근무장소 : 경기도 김포시 고촌읍 장차로13번길 25, 302-996호",20,일/시간,,0,장준혁대리,010-9487-7886
주식회사 누구나잡,주식회사 하나신정,경기도/용인시 기흥구,"*사업내용 : 운수업 전세버스 *설립년도 : 2006년 03월 06일, 상시근로자수 : 36명 인턴3개월 후 계속고용유도",현장실습 훈련 지원,20,0,2025-08-07 ~ 2025-08-09,경기도 용인시 기흥구,"<사원모집공고>*모집직종 : 버스승무원 17명, 기타서비스 단순종사원 3명*모집인원 : 20명*근무시간 : 09시~18시*근무장소 : 경기도 용인시 기흥구 동탄기흥호 961 외 서울",20,일/시간,,0,장준혁대리,010-9487-7886
희망나눔시니어사회적협동조합,주식회사 우리교통,인천광역시/강화군,만 60세 이상 고용시 보조금 지급 3개월 인턴기간 수료 후 계속 고용 유동 예정,현장실습 훈련 지원,30,0,2025-04-29 ~ 2025-12-31,인천광역시 강화군,"1.사업명 : 한끼 시니어인턴십 모집 사업2.사업목적 : - 노인일자리 활성화 및 신규 일자리창출 - 어르신들이 경제 활동을 통한 우울증 감소 및 자신감 회복 - 소득 증대를 통한 경제력 확보 - 어르신들의 근무의욕 고취3.사업내용 : 택시운전원4.부서배치 및 참여인원 :  택시운전원(30명)5.운영계획 : 시니어인턴십 3개월 운영 후 신규고용6.직무교육 : - 오리엔테이션(1시간) : 직장 내 근무수칙, 직원소개 - 직무교육(1시간) : 안전수칙교육 및 해당 업무 교육7.실시인원 : 인턴 30명, 훈련생 0명8.모집연령대 : 60대9.모집직종 : 택시운전원 30명10.근무지역 : 인천광역시 강화군11.자격사항 : 없음12.고용예정인원 : 인턴십 시행이수 계속고용 또는 신규고용 예정인원 30명 100% 계획",30,일/시간,,0,은미해,031-394-1588
안성맞춤시니어클럽,안성맞춤시니어클럽,경기도/안성시,학원클린서비스,공동체사업단,44,0,2025-07-24 ~ 2025-08-31,,"학원클린서비스사업단에 참여할 참여자 모집을 진행하고 있습니다.1. 활동시간: 일 3시간 / 주 2~3회 / 월 30시간 활동2. 활동비: 월 300,900원 (보조금: 250,000원 / 수익금(수요처 부담) 50,900원) / (10일 만근 시)3. 신청자격: 만 60세 이상4. 신청 제외자- 국민기초생활 보장법에 의한 생계급여 수급자- 장기요양보험 등급 판정자 (1~5등급)- 국민건강보험 직장 가입자- 타 재정 지원 일자리 참여5. 참여자 선발- 개별상담을 통해 ""참여자 선발기준표"" 작성 하여 고득점자 순으로 통합선발(한국노인인력개발원 ""소득인정액"" 확인)6. 준비서류- 등본, 통장사본",44,10일/3시간,,"300,900",한흥숙,031-673-8200
안성맞춤시니어클럽,안성맞춤시니어클럽,경기도/안성시,학원클린서비스,공동체사업단,44,0,2025-07-24 ~ 2025-08-31,,"학원클린서비스사업단에 참여할 참여자 모집을 진행하고 있습니다.1. 활동시간: 일 3시간 / 주 2~3회 / 월 30시간 활동2. 활동비: 월 300,900원 (보조금: 250,000원 / 수익금(수요처 부담) 50,900원) / (10일 만근 시)3. 신청자격: 만 60세 이상4. 신청 제외자- 국민기초생활 보장법에 의한 생계급여 수급자- 장기요양보험 등급 판정자 (1~5등급)- 국민건강보험 직장 가입자- 타 재정 지원 일자리 참여5. 참여자 선발- 개별상담을 통해 ""참여자 선발기준표"" 작성 하여 고득점자 순으로 통합선발(한국노인인력개발원 ""소득인정액"" 확인)6. 준비서류- 등본, 통장사본",44,10일/3시간,,"300,900",한흥숙,031-673-8200
여주시니어클럽,여주시니어클럽,경기도/여주시,카페바라 이동카페,공동체사업단,12,7,2025-07-21 ~ 2025-08-29,2층,2025년 노인일자리 사업 참여자 모집(※신규사업으로 사업자등록증는 추후 첨부예정)1.사업명: 카페바라 이동카페2.모집인원: 12명3.모집기간: 2025. 7. 21.~8. 29.,12,4일/7시간,,"336,000",손여선,031-885-1224
여주시니어클럽,여주시니어클럽,경기도/여주시,카페바라 이동카페,공동체사업단,12,7,2025-07-21 ~ 2025-08-29,2층,2025년 노인일자리 사업 참여자 모집(※신규사업으로 사업자등록증는 추후 첨부예정)1.사업명: 카페바라 이동카페2.모집인원: 12명3.모집기간: 2025. 7. 21.~8. 29.,12,4일/7시간,,"336,000",손여선,031-885-1224
감돌노인복지센터,감돌노인복지센터,경기도/오산시,장난감대여점환경정리,노인공익활동사업,20,20,2025-01-02 ~ 2025-12-31,,"1.활동시간 : 주 2~3회 / 월 30시간 활동2.활 동 비 : 월 29만원3.신청자격 : 65세 이상 기초연금수급자, 직역연금수습자(배우자포함)4.신청제외자 : - 국민기초생활보장법에 의한 생계급여 수급자   (국가유공자, 북한이탈주민 등의 사유로 인한 의료급여 1종은 참여가능) - 정부부처 및 지자체에서 추진 중인 일자리사업 참여자 - 국민건강보험 직장가입자 - 장기요양보험 등급판정자(1~5등급)5.참여자선발 : 개별상담을 통해 ""참여자 선발기준표"" 작성하여 고득점자순으로 통합 선발6.준비서류 : 주민등록등본, 증명사진, 통장사본7.신청장소 : 오프라인(오산시니어클럽,오산노인복지센터,오산노인종합복지관,감돌노인복지센터,대한노인회오산시지회), 온라인(복지로온라인신청-http://online.bokjiro.go.kr)",20,10일/3시간,30,"290,000",박갑연,031-374-5004
경기일자리상생연합 주식회사,경기시니어주야간보호센터,경기도/오산시,"시니어인턴(3개월) 단기근로자로 채용 후 계속 고용 - 주요직무 : 운전원, 조리사 시니어인턴(3개월) 단기근로자로 채용 후 계속 고용 예정",현장실습 훈련 지원,5,0,2025-08-06 ~ 2025-08-24,경기도 오산시,,5,일/시간,,0,김성희,031-8055-0911
감돌노인복지센터,감돌노인복지센터,경기도/오산시,클린하우스,노인공익활동사업,20,20,2025-01-02 ~ 2025-12-31,,"1.활동시간 : 주 2~3회 / 월 30시간 활동2.활 동 비 : 월 29만원3.신청자격 : 65세 이상 기초연금수급자, 직역연금수습자(배우자포함) 4.신청제외자 : - 국민기초생활보장법에 의한 생계급여 수급자  (국가유공자, 북한이탈주민 등의 사유로 인한 의료급여 1종은 참여가능) - 정부부처 및 지자체에서 추진 중인 일자리사업 참여자 - 국민건강보험 직장가입자 - 장기요양보험 등급판정자(1~5등급)5.참여자선발 : 개별상담을 통해 ""참여자 선발기준표"" 작성하여 고득점자순으로 통합 선발6.준비서류 : 주민등록등본, 증명사진, 통장사본7.신청장소 : 오프라인(오산시니어클럽,오산노인복지센터,오산노인종합복지관,감돌노인복지센터,대한노인회오산시지회), 온라인(복지로온라인신청-http://online.bokjiro.go.kr)",20,10일/3시간,30,"290,000",박갑연,031-374-5004
오산시니어클럽,오산시니어클럽,경기도/오산시,우리마을지킴이,노인공익활동사업,70,70,2024-12-09 ~ 2025-11-28,,"1.활동시간 : 주 3회(일3시간) / 월 30시간 활동2.활 동 비 : 월 29만원3.신청자격 : 65세 이상 기초 및 직역연금수급자(배우자 포함)4.신청제외자 : - 국민기초생활보장법에 의한 생계급여 수급자   (※의료급여, 교육급여, 주거급여 수급자는 신청가능) - 정부부처 및 지자체에서 추진 중인 일자리사업에 2개 이상 참여 하고 있는 자 - 국민건강보험 직장가입자 - 장기요양보험 등급판정자(1~5등급), 인지지원등급 (*전문의의 활동가능 진단서 첨부 시에 한해 신청 가능)5.참여자선발 : 개별상담을 통해 ""참여자 선발기준표"" 작성하여 고득점자순으로 통합 선발6.준비서류 : 주민등록등본 1부(3개월 이내 발급, 뒷자리 포함), 사진 1매, 통장 사본 1매7.신청장소 :  - 오프라인(오산시니어클럽 사무실 본관 - 오산시 경기대로 636번길 13, 3층/분관 -오산시 운암로 7, 오산시자원봉사센터 4층 ),  - 온라인(복지로온라인신청-http://online.bokjiro.go.kr)8.기타사항 :  - 사 업 명 : 우리마을지킴이 - 활동내용 : 오산시 관내 6개동의 마을 내 골목, 쓰레기 불법투기 장소 등 지역 환경정화 및 안전, 보호구역 관리 지도★ 오산시니어클럽에서 2025년 노인공익활동사업 참여자를 위와 같이 모집하오니 어르신들의 많은 관심과 지원 부탁드립니다. ★",70,10일/3시간,30,"290,000",김수인,031-372-6090
오산시니어클럽,오산시니어클럽,경기도/오산시,공공사업홍보단,노인공익활동사업,80,80,2024-12-09 ~ 2025-11-28,,"1.활동시간 : 주 3회(일3시간) / 월 30시간 활동2.활 동 비 : 월 29만원3.신청자격 : 65세 이상 기초 및 직역연금수급자(배우자 포함)4.신청제외자 : - 국민기초생활보장법에 의한 생계급여 수급자   (※의료급여, 교육급여, 주거급여 수급자는 신청가능) - 정부부처 및 지자체에서 추진 중인 일자리사업에 2개 이상 참여 하고 있는 자 - 국민건강보험 직장가입자 - 장기요양보험 등급판정자(1~5등급), 인지지원등급 (*전문이의 활동가능 진단서 첨부 시에 한해 신청 가능)5.참여자선발 : 개별상담을 통해 ""참여자 선발기준표"" 작성하여 고득점자순으로 통합 선발6.준비서류 : 주민등록등본 1부(3개월 이내 발급, 뒷자리 포함), 사진 1매, 통장 사본 1매7.신청장소 :  - 오프라인(오산시니어클럽 사무실 본관 - 오산시 경기대로 636번길 13, 3층/분관 -오산시 운암로 7, 오산시자원봉사센터 4층 ),  - 온라인(복지로온라인신청-http://online.bokjiro.go.kr)8.기타사항 :  ○ 사 업 명 : 공공사업홍보단 ○ 활동내용 :     -  공공의 이익을 지향하는 공익광고 홍보를 위한 캠페인 활동    -  보건소와 연계하여 인구 밀집 장소 금연 계도 활동★ 오산시니어클럽에서 2025년 노인공익활동사업 참여자를 위와 같이 모집하오니 어르신들의 많은 관심과 지원 부탁드립니다. ★",80,10일/3시간,30,"290,000",주예은,031-372-6090
오산시니어클럽,오산시니어클럽,경기도/오산시,하천환경가꾸기,노인공익활동사업,100,100,2024-12-09 ~ 2025-11-28,,"오산시니어클럽에서 2025년 노인사회활동지원사업(공익형) 참여자를아래와 같이 모집하오니 어르신들의 많은 관심과 지원 부탁드립니다.하천환경가꾸기 사업○ 활동시간 : 주 3회(일3시간) / 월 30시간 활동○ 활 동 비 : 월 29만원○ 활동내용 :     - 오산천의 환경정화 및 화단조성○ 신청자격 :65세 이상 기초 및 직역연금수급자(배우자 포함)○ 신청제외자 :    - 국민기초생활보장법에 의한 생계급여 수급자(※의료급여, 교육급여, 주거급여 수급자는 신청가능)    - 정부부처 및 지자체에서 추진 중인 일자리사업에 2개 이상 참여 하고 있는 자    - 국민건강보험 직장가입자    - 장기요양보험 등급판정자(1~5등급), 인지지원등급 (*전문의의 활동가능 진단서 첨부 시에 한해 신청 가능)○ 참여자선발 : 개별상담을 통해 ""참여자 선발기준표"" 작성하여 고득점자순으로 통합 선발    서류 : 주민등록등본 1부, 사진 1매, 통장사본 1부, 건강보험자격득실 확인서 1부, 관련자격증 사본(또는 관련 이력서)○ 신청장소 :      - 오프라인(오산시니어클럽 사무실 본관 - 오산시 경기대로 636번길 13, 3층/분관 -오산시 운암로 7, 오산시자원봉사센터 4층 )     - 온라인(복지로온라인신청-http://online.bokjiro.go.kr)○ 사 업 명 : 하천환경가꾸기○ 활동내용 :     -  오산천의 환경정화 및 화단조성    -  오산천 주변 환경정화를 통해서 오산천 살리기에 기여★ 오산시니어클럽에서 2025년 노인공익활동사업 참여자를 위와 같이 모집하오니 어르신들의 많은 관심과 지원 부탁드립니다. ★",100,10일/3시간,30,"290,000",한선준,031-372-6090
오산시니어클럽,오산시니어클럽,경기도/오산시,우리동네환경봉사단,노인공익활동사업,210,207,2024-12-09 ~ 2025-11-28,,"[노인공익활동사업]1.활동시간 : 주 3회(일 3시간) / 월 30시간 활동2.활 동 비 : 월 29만원 / 3시간(29,000)3.신청자격 : 65세 이상 기초연금수급자 및 직역연금수급자(배우자) 등록일 ㅣ 2024-11-20 정부지원일자리",210,10일/3시간,30,"290,000",차인은,031-372-6090
오산시니어클럽,오산시니어클럽,경기도/오산시,운행고장중지승강기모니터링,노인공익활동사업,10,10,2024-12-09 ~ 2025-11-28,,"1.활동시간 : 주 3회(일3시간) / 월 30시간 활동2.활 동 비 : 월 29만원3.신청자격 : 65세 이상 기초 및 직역연금수급자(배우자 포함)4.신청제외자 : - 국민기초생활보장법에 의한 생계급여 수급자   (※의료급여, 교육급여, 주거급여 수급자는 신청가능) - 정부부처 및 지자체에서 추진 중인 일자리사업에 2개 이상 참여 하고 있는 자 - 국민건강보험 직장가입자 - 장기요양보험 등급판정자(1~5등급), 인지지원등급 (*전문의의 활동가능 진단서 첨부 시에 한해 신청 가능)5.참여자선발 : 개별상담을 통해 ""참여자 선발기준표"" 작성하여 고득점자순으로 통합 선발6.준비서류 : 주민등록등본 1부(3개월 이내 발급, 뒷자리 포함), 사진 1매, 통장 사본 1매7.신청장소 :  - 오프라인(오산시니어클럽 사무실 본관 - 오산시 경기대로 636번길 13, 3층/분관 -오산시 운암로 7, 오산시자원봉사센터 4층 ),  - 온라인(복지로온라인신청-http://online.bokjiro.go.kr)8.기타사항 :  ○ 사 업 명 : 운행고장중지승강기모니터링 ○ 활동내용 :     -  오산시 관내 운행중지 승강기 점검(불법 운행 확인 및 운행중지스티커 부착 여부 점검)    -  오산시 관내 고장중지 승강기 점검(운행중지 여부 확인 및 승강기 수리 완료 점검)★ 오산시니어클럽에서 2025년 노인공익활동사업 참여자를 위와 같이 모집하오니 어르신들의 많은 관심과 지원 부탁드립니다. ★",10,10일/3시간,30,"290,000",김은경,031-372-6090
